日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-11-26,300260,26.94,26.47,27.33,26.4,94032,253158010.0,3.42,-2.79,-0.76,3.27
2024-11-27,300260,26.21,27.79,27.92,25.33,154273,413231193.0,9.78,4.99,1.32,5.36
2024-11-28,300260,27.72,27.35,28.07,27.34,122404,340306780.0,2.63,-1.58,-0.44,4.26
2024-11-29,300260,27.17,27.84,28.56,26.93,162994,455410121.0,5.96,1.79,0.49,5.67
2024-12-02,300260,27.66,28.23,28.34,27.6,123234,346187453.0,2.66,1.4,0.39,4.28
2024-12-03,300260,29.65,28.24,31.39,28.04,290510,858233184.0,11.87,0.04,0.01,10.1
2024-12-04,300260,28.54,27.44,29.21,27.37,208016,593287681.0,6.52,-2.83,-0.8,7.23
2024-12-05,300260,26.91,27.26,27.76,26.77,118526,324930830.0,3.61,-0.66,-0.18,4.12
2024-12-06,300260,27.19,27.01,27.49,26.29,137474,370226946.0,4.4,-0.92,-0.25,4.78
2024-12-09,300260,26.87,26.77,27.17,26.4,82552,221336623.0,2.85,-0.89,-0.24,2.87
2024-12-10,300260,27.6,26.92,27.93,26.69,132830,364959591.0,4.63,0.56,0.15,4.62
2024-12-11,300260,26.76,26.8,27.33,26.59,80162,215544956.0,2.75,-0.45,-0.12,2.79
2024-12-12,300260,26.84,26.65,26.9,26.3,77850,206976085.0,2.24,-0.56,-0.15,2.71
2024-12-13,300260,26.38,25.67,26.49,25.6,104499,272277653.0,3.34,-3.68,-0.98,3.63
2024-12-16,300260,25.75,25.54,25.86,25.31,59462,152169587.0,2.14,-0.51,-0.13,2.07
2024-12-17,300260,25.37,25.44,25.69,25.24,47372,120794086.0,1.76,-0.39,-0.1,1.65
2024-12-18,300260,25.55,26.03,26.32,25.32,73412,190729473.0,3.93,2.32,0.59,2.55
2024-12-19,300260,25.77,25.94,26.07,25.59,59428,154017077.0,1.84,-0.35,-0.09,2.07
2024-12-20,300260,25.89,27.94,28.01,25.79,239560,652299700.0,8.56,7.71,2.0,8.33
2024-12-23,300260,29.24,28.1,30.13,27.98,353254,1026688932.0,7.7,0.57,0.16,12.28
2024-12-24,300260,28.04,28.76,29.08,26.95,199281,561387776.0,7.58,2.35,0.66,6.93
2024-12-25,300260,28.45,28.41,28.67,27.74,119233,337353531.0,3.23,-1.22,-0.35,4.15
2024-12-26,300260,28.34,29.06,30.0,28.07,209451,610749476.0,6.79,2.29,0.65,7.28
2024-12-27,300260,29.06,29.13,30.23,28.72,188419,555832006.0,5.2,0.24,0.07,6.55
2024-12-30,300260,28.55,29.0,29.62,28.22,137308,397649472.0,4.81,-0.45,-0.13,4.77
2024-12-31,300260,28.99,27.03,29.13,27.01,129224,360052705.0,7.31,-6.79,-1.97,4.49
2025-01-02,300260,26.77,25.21,26.94,24.94,146846,380596699.0,7.4,-6.73,-1.82,5.11
2025-01-03,300260,25.44,24.2,25.62,24.06,92140,229815248.0,6.19,-4.01,-1.01,3.2
2025-01-06,300260,23.77,23.29,23.94,22.61,131757,305884350.0,5.5,-3.76,-0.91,4.58
2025-01-07,300260,23.24,23.42,23.61,22.71,93285,216961979.0,3.86,0.56,0.13,3.24
2025-01-08,300260,23.86,25.75,26.47,23.74,290945,736956169.0,11.66,9.95,2.33,10.12
2025-01-09,300260,25.71,24.93,25.94,24.74,174881,442416472.0,4.66,-3.18,-0.82,6.08
2025-01-10,300260,24.84,23.82,26.02,23.77,178780,447930142.0,9.03,-4.45,-1.11,6.22
2025-01-13,300260,23.45,24.69,24.9,23.06,127505,307811834.0,7.72,3.65,0.87,4.43
2025-01-14,300260,24.72,25.55,25.66,24.2,149668,376499127.0,5.91,3.48,0.86,5.2
2025-01-15,300260,25.47,25.07,25.66,24.81,102218,257352375.0,3.33,-1.88,-0.48,3.55
2025-01-16,300260,25.44,25.1,26.04,24.8,108716,275991775.0,4.95,0.12,0.03,3.78
2025-01-17,300260,24.92,25.28,25.98,24.64,112681,285825551.0,5.34,0.72,0.18,3.92
2025-01-20,300260,25.66,25.09,25.78,24.99,87219,220614406.0,3.13,-0.75,-0.19,3.03
2025-01-21,300260,25.09,24.97,25.27,24.73,72274,180865269.0,2.15,-0.48,-0.12,2.51
2025-01-22,300260,24.78,24.33,24.89,23.97,92319,225894167.0,3.68,-2.56,-0.64,3.21
2025-01-23,300260,24.62,24.29,25.2,24.29,88081,218348197.0,3.74,-0.16,-0.04,3.06
2025-01-24,300260,24.29,24.55,24.62,24.17,70044,171546419.0,1.85,1.07,0.26,2.44
2025-01-27,300260,24.63,23.5,24.82,23.5,83035,199074895.0,5.38,-4.28,-1.05,2.89
2025-02-05,300260,24.09,24.0,24.24,23.84,63822,153643610.0,1.7,2.13,0.5,2.22
2025-02-06,300260,23.88,25.07,25.17,23.74,112529,279186831.0,5.96,4.46,1.07,3.91
2025-02-07,300260,25.07,25.03,25.44,24.64,126276,317815383.0,3.19,-0.16,-0.04,4.39
2025-02-10,300260,25.07,25.18,25.29,24.74,96433,241640155.0,2.2,0.6,0.15,3.35
2025-02-11,300260,25.12,24.89,25.12,24.6,71743,178334281.0,2.07,-1.15,-0.29,2.49
2025-02-12,300260,24.71,25.34,25.34,24.65,103315,258915121.0,2.77,1.81,0.45,3.59
2025-02-13,300260,25.35,24.5,25.42,24.5,107422,267063609.0,3.63,-3.31,-0.84,3.73
2025-02-14,300260,24.36,24.03,24.49,23.83,106266,256181256.0,2.69,-1.92,-0.47,3.69
2025-02-17,300260,24.1,24.8,24.82,24.04,111699,275436450.0,3.25,3.2,0.77,3.88
2025-02-18,300260,24.64,24.29,25.35,24.2,112815,280262655.0,4.64,-2.06,-0.51,3.92
2025-02-19,300260,24.27,25.12,25.2,24.1,119172,297917991.0,4.53,3.42,0.83,4.14
2025-02-20,300260,25.04,24.9,25.04,24.65,79973,198957548.0,1.55,-0.88,-0.22,2.78
2025-02-21,300260,24.72,25.4,25.43,24.61,133375,336089016.0,3.29,2.01,0.5,4.64
2025-02-24,300260,25.44,25.5,25.92,25.16,125494,321370206.0,2.99,0.39,0.1,4.36
2025-02-25,300260,25.14,25.76,26.24,24.97,136535,352358823.0,4.98,1.02,0.26,4.75
2025-02-26,300260,26.27,25.89,26.43,25.56,138870,359975214.0,3.38,0.5,0.13,4.83
2025-02-27,300260,25.79,25.43,25.85,24.82,109756,278659095.0,3.98,-1.78,-0.46,3.82
2025-02-28,300260,25.04,23.91,25.36,23.78,113135,276963238.0,6.21,-5.98,-1.52,3.93
2025-03-03,300260,23.9,24.14,24.87,23.6,95672,232402982.0,5.31,0.96,0.23,3.33
2025-03-04,300260,23.92,24.66,24.72,23.77,92667,225993823.0,3.94,2.15,0.52,3.22
2025-03-05,300260,24.57,24.52,25.24,24.1,78507,193401592.0,4.62,-0.57,-0.14,2.73
2025-03-06,300260,24.59,24.7,25.21,24.57,102942,256664056.0,2.61,0.73,0.18,3.58
2025-03-07,300260,24.96,27.67,28.8,24.8,499605,1366699036.0,16.19,12.02,2.97,17.37
2025-03-10,300260,27.44,27.33,28.42,26.94,335559,927083337.0,5.35,-1.23,-0.34,11.67
2025-03-11,300260,26.77,27.13,27.43,26.59,157504,425197373.0,3.07,-0.73,-0.2,5.48
2025-03-12,300260,27.2,26.95,27.76,26.71,151547,411145991.0,3.87,-0.66,-0.18,5.27
2025-03-13,300260,26.94,26.07,26.94,25.74,154370,404846950.0,4.45,-3.27,-0.88,5.37
2025-03-14,300260,25.96,26.47,26.54,25.78,112162,295049729.0,2.92,1.53,0.4,3.9
2025-03-17,300260,26.54,26.35,26.94,26.14,102923,273063943.0,3.02,-0.45,-0.12,3.58
2025-03-18,300260,26.36,26.54,26.81,26.27,96317,255935794.0,2.05,0.72,0.19,3.35
2025-03-19,300260,26.45,26.02,26.48,25.97,82735,217247006.0,1.92,-1.96,-0.52,2.88
2025-03-20,300260,26.35,26.24,26.76,26.04,119940,317030553.0,2.77,0.85,0.22,4.17
2025-03-21,300260,26.14,25.27,26.19,25.22,101919,262180464.0,3.7,-3.7,-0.97,3.54
2025-03-24,300260,25.27,25.6,25.61,24.66,97340,245565447.0,3.76,1.31,0.33,3.38
2025-03-25,300260,25.62,26.81,27.14,25.54,241122,641472536.0,6.25,4.73,1.21,8.38
2025-03-26,300260,26.69,27.5,28.16,26.4,289820,793161314.0,6.56,2.57,0.69,10.08
2025-03-27,300260,28.04,33.01,33.01,27.02,548251,1645864191.0,21.78,20.04,5.51,19.06
2025-03-28,300260,38.88,37.79,39.62,36.6,1126418,4304931899.0,9.15,14.48,4.78,39.16
2025-03-31,300260,37.75,36.54,40.83,35.74,1016498,3929383144.0,13.47,-3.31,-1.25,35.34
2025-04-01,300260,35.94,40.35,41.94,34.94,972480,3730893921.0,19.16,10.43,3.81,33.81
2025-04-02,300260,40.24,37.39,40.9,36.94,779643,2997179217.0,9.81,-7.34,-2.96,27.11
2025-04-03,300260,35.95,34.79,37.92,34.32,676538,2429102119.0,9.63,-6.95,-2.6,23.52
2025-04-07,300260,33.58,35.24,37.82,33.04,864714,3144182859.0,13.74,1.29,0.45,30.06
2025-04-08,300260,35.84,39.19,39.38,35.05,888294,3291410748.0,12.29,11.21,3.95,30.88
2025-04-09,300260,37.18,37.73,39.14,32.12,768387,2823091331.0,17.91,-3.73,-1.46,26.71
2025-04-10,300260,36.72,39.45,43.27,36.6,865372,3440407587.0,17.68,4.56,1.72,30.09
2025-04-11,300260,39.47,38.76,42.93,38.44,832231,3404120256.0,11.38,-1.75,-0.69,28.93
2025-04-14,300260,39.73,39.71,40.18,37.78,664790,2592660095.0,6.19,2.45,0.95,23.11
2025-04-15,300260,38.79,36.76,39.34,36.49,562121,2120011454.0,7.18,-7.43,-2.95,19.54
2025-04-16,300260,37.49,36.22,37.88,35.72,396405,1462886892.0,5.88,-1.47,-0.54,13.78
2025-04-17,300260,36.23,35.94,37.54,35.65,433835,1590876368.0,5.22,-0.77,-0.28,15.08
2025-04-18,300260,36.57,34.03,36.62,33.93,430379,1489935004.0,7.48,-5.31,-1.91,14.96
2025-04-21,300260,33.94,34.84,35.12,33.27,330324,1136469286.0,5.44,2.38,0.81,11.48
2025-04-22,300260,34.45,36.32,37.66,34.07,531630,1904850826.0,10.3,4.25,1.48,18.48
2025-04-23,300260,35.52,34.58,35.52,34.58,403123,1411552472.0,2.59,-4.79,-1.74,14.01
2025-04-24,300260,34.14,32.64,34.34,32.58,356211,1185024203.0,5.09,-5.61,-1.94,12.38
2025-04-25,300260,32.64,32.47,33.27,32.21,233621,763933671.0,3.25,-0.52,-0.17,8.12
2025-04-28,300260,32.14,31.29,32.37,31.29,230044,728529084.0,3.33,-3.63,-1.18,8.0
2025-04-29,300260,30.94,31.26,31.52,30.65,159692,499371835.0,2.78,-0.1,-0.03,5.55
2025-04-30,300260,31.26,31.76,32.2,31.14,207598,661617545.0,3.39,1.6,0.5,7.22
2025-05-06,300260,32.74,33.85,34.13,32.6,333316,1115984220.0,4.82,6.58,2.09,11.59
2025-05-07,300260,34.26,34.46,35.45,33.81,441670,1532176716.0,4.84,1.8,0.61,15.36
2025-05-08,300260,34.14,34.05,34.69,33.49,268563,915602151.0,3.48,-1.19,-0.41,9.34
2025-05-09,300260,33.83,32.39,34.04,32.24,249599,816771283.0,5.29,-4.88,-1.66,8.68
2025-05-12,300260,32.65,32.47,32.79,32.12,167241,542554950.0,2.07,0.25,0.08,5.81
2025-05-13,300260,32.63,32.89,33.73,31.96,319461,1048956143.0,5.45,1.29,0.42,11.11
2025-05-14,300260,34.44,33.45,35.11,33.23,415869,1425338147.0,5.72,1.7,0.56,14.46
2025-05-15,300260,32.94,31.43,33.43,31.43,313988,1016357506.0,5.98,-6.04,-2.02,10.92
2025-05-16,300260,31.17,31.84,32.55,31.17,186768,596215941.0,4.39,1.3,0.41,6.49
2025-05-19,300260,31.83,31.81,32.11,31.14,134922,426379090.0,3.05,-0.09,-0.03,4.69
2025-05-20,300260,31.57,32.32,32.6,31.34,196618,632563952.0,3.96,1.6,0.51,6.84
2025-05-21,300260,32.01,33.02,33.67,31.11,355306,1151730705.0,7.92,2.17,0.7,12.35
2025-05-22,300260,32.34,31.67,32.83,31.57,207960,669476312.0,3.82,-4.09,-1.35,7.23
2025-05-23,300260,31.44,31.71,32.5,31.15,216224,689734315.0,4.26,0.13,0.04,7.52
2025-05-26,300260,32.47,34.4,35.81,32.35,523630,1787414032.0,10.91,8.48,2.69,18.2
2025-05-27,300260,33.93,33.8,34.93,33.6,372414,1272334941.0,3.87,-1.74,-0.6,12.95
2025-05-28,300260,33.42,32.59,33.72,32.55,238340,787270562.0,3.46,-3.58,-1.21,8.29
2025-05-29,300260,32.44,33.65,34.27,32.25,304302,1022520944.0,6.2,3.25,1.06,10.58
2025-05-30,300260,33.25,31.59,33.34,31.54,290558,932724131.0,5.35,-6.12,-2.06,10.1
2025-06-03,300260,31.06,31.45,31.93,30.95,140199,442475345.0,3.1,-0.44,-0.14,4.87
2025-06-04,300260,31.43,31.43,31.61,31.21,114700,361043626.0,1.27,-0.06,-0.02,3.99
2025-06-05,300260,31.34,31.75,31.93,30.85,177879,562169939.0,3.44,1.02,0.32,6.18
2025-06-06,300260,31.64,31.44,32.12,31.25,135392,428212221.0,2.74,-0.98,-0.31,4.71
2025-06-09,300260,31.45,31.91,32.05,31.33,144616,460532449.0,2.29,1.49,0.47,5.03
2025-06-10,300260,31.71,30.55,32.22,30.27,213162,664755313.0,6.11,-4.26,-1.36,7.41
2025-06-11,300260,30.4,30.39,30.88,30.36,113961,348648827.0,1.7,-0.52,-0.16,3.96
2025-06-12,300260,30.36,29.82,30.39,29.77,150708,452805452.0,2.04,-1.88,-0.57,5.24
2025-06-13,300260,29.82,29.14,29.94,29.01,147495,434236376.0,3.12,-2.28,-0.68,5.13
2025-06-16,300260,28.92,29.37,29.54,28.92,87449,257199159.0,2.13,0.79,0.23,3.04
2025-06-17,300260,29.54,29.19,29.76,28.85,135002,395647401.0,3.1,-0.61,-0.18,4.69
2025-06-18,300260,28.94,29.28,29.37,28.72,104022,302992249.0,2.23,0.31,0.09,3.62
2025-06-19,300260,29.12,28.85,29.61,28.65,125530,367191086.0,3.28,-1.47,-0.43,4.36
2025-06-20,300260,29.75,30.39,31.23,29.64,377383,1157268777.0,5.51,5.34,1.54,13.12
2025-06-23,300260,29.54,31.07,31.85,29.49,317008,982587428.0,7.77,2.24,0.68,11.02
2025-06-24,300260,30.94,31.16,31.53,30.76,243381,759388076.0,2.48,0.29,0.09,8.46
2025-06-25,300260,31.04,32.05,32.37,30.95,288830,915829105.0,4.56,2.86,0.89,10.04
2025-06-26,300260,31.82,31.57,32.42,31.51,221220,705807122.0,2.84,-1.5,-0.48,7.69
2025-06-27,300260,31.93,31.44,32.09,31.29,156276,494836431.0,2.53,-0.41,-0.13,5.43
2025-06-30,300260,32.29,32.82,33.93,32.29,386607,1283885356.0,5.22,4.39,1.38,13.44
2025-07-01,300260,32.92,33.83,35.47,32.92,514868,1768199398.0,7.77,3.08,1.01,17.9
2025-07-02,300260,32.85,34.19,34.94,32.64,402956,1357602176.0,6.8,1.06,0.36,14.01
2025-07-03,300260,33.44,32.88,33.82,32.74,289176,961027971.0,3.16,-3.83,-1.31,10.05
2025-07-04,300260,32.54,31.92,32.73,31.8,234928,756201659.0,2.83,-2.92,-0.96,8.17
2025-07-07,300260,32.02,31.85,32.52,31.79,128413,412291515.0,2.29,-0.22,-0.07,4.46
2025-07-08,300260,31.85,32.21,32.69,31.64,161663,522337981.0,3.3,1.13,0.36,5.62
2025-07-09,300260,32.04,31.8,32.27,31.69,139781,446939589.0,1.8,-1.27,-0.41,4.86
2025-07-10,300260,31.87,31.66,31.91,31.53,107356,340400495.0,1.19,-0.44,-0.14,3.73
2025-07-11,300260,31.69,32.09,32.33,31.47,151947,487025928.0,2.72,1.36,0.43,5.28
2025-07-14,300260,32.14,31.81,32.17,31.62,95156,302983390.0,1.71,-0.87,-0.28,3.31
2025-07-15,300260,31.89,31.22,31.89,30.95,135083,424154194.0,2.96,-1.85,-0.59,4.7
2025-07-16,300260,31.23,31.34,31.62,31.04,89929,282144514.0,1.86,0.38,0.12,3.13
2025-07-17,300260,31.46,32.14,32.16,31.14,158641,505695208.0,3.25,2.55,0.8,5.52
2025-07-18,300260,32.16,33.05,33.25,31.67,237110,767359255.0,4.92,2.83,0.91,8.24
2025-07-21,300260,32.59,32.64,32.82,32.36,143203,466988744.0,1.39,-1.24,-0.41,4.98
2025-07-22,300260,32.49,32.95,33.46,32.47,214557,708480023.0,3.03,0.95,0.31,7.46
2025-07-23,300260,32.67,32.43,33.38,32.42,178959,587244057.0,2.91,-1.58,-0.52,6.22
2025-07-24,300260,32.3,33.05,33.62,32.23,211590,699585242.0,4.29,1.91,0.62,7.36
2025-07-25,300260,33.1,34.1,34.49,32.6,301387,1009112904.0,5.72,3.18,1.05,10.48
2025-07-28,300260,33.73,33.63,33.79,33.36,182723,612951185.0,1.26,-1.38,-0.47,6.35
2025-07-29,300260,33.4,33.44,34.27,33.3,178928,602137443.0,2.88,-0.56,-0.19,6.22
2025-07-30,300260,33.31,32.5,33.6,32.28,177764,583339900.0,3.95,-2.81,-0.94,6.18
2025-07-31,300260,32.62,32.23,33.17,32.1,132708,432491833.0,3.29,-0.83,-0.27,4.61
2025-08-01,300260,32.25,31.88,32.5,31.67,97352,311133977.0,2.58,-1.09,-0.35,3.38
2025-08-04,300260,31.66,32.18,32.27,31.58,79176,253283193.0,2.16,0.94,0.3,2.75
2025-08-05,300260,32.21,33.04,33.54,32.0,226105,744720423.0,4.79,2.67,0.86,7.86
2025-08-06,300260,32.73,35.61,37.51,32.7,540282,1903097716.0,14.56,7.78,2.57,18.78
2025-08-07,300260,35.61,36.04,36.53,35.03,451887,1621930195.0,4.21,1.21,0.43,15.71
2025-08-08,300260,35.45,34.73,36.02,34.6,289244,1014209432.0,3.94,-3.63,-1.31,10.06
2025-08-11,300260,34.5,34.79,35.15,34.35,179855,625224157.0,2.3,0.17,0.06,6.25
2025-08-12,300260,34.69,35.89,36.49,34.52,389218,1385669779.0,5.66,3.16,1.1,13.53
2025-08-13,300260,35.52,36.09,37.14,35.51,355171,1286285672.0,4.54,0.56,0.2,12.35
2025-08-14,300260,36.0,34.8,37.38,34.7,282909,1007839645.0,7.43,-3.57,-1.29,9.84
2025-08-15,300260,34.71,36.49,36.68,34.71,331599,1190001026.0,5.66,4.86,1.69,11.53
2025-08-18,300260,37.4,41.46,43.6,37.15,666766,2658882780.0,17.68,13.62,4.97,23.18
2025-08-19,300260,40.06,39.58,41.19,39.46,428719,1719062514.0,4.17,-4.53,-1.88,14.9
2025-08-20,300260,39.36,39.8,40.05,38.41,305035,1195904135.0,4.14,0.56,0.22,10.6
2025-08-21,300260,39.6,38.36,40.57,38.12,258741,1008842079.0,6.16,-3.62,-1.44,9.0
2025-08-22,300260,38.38,39.3,39.84,38.38,289549,1136584027.0,3.81,2.45,0.94,10.07
2025-08-25,300260,39.45,39.21,40.48,38.8,309386,1221548021.0,4.27,-0.23,-0.09,10.76
2025-08-26,300260,38.78,39.73,40.4,38.6,300407,1188418859.0,4.59,1.33,0.52,10.44
2025-08-27,300260,39.62,38.73,41.14,38.73,339371,1349012766.0,6.07,-2.52,-1.0,11.8
2025-08-28,300260,38.82,41.14,41.2,38.2,422917,1694716493.0,7.75,6.22,2.41,14.7
2025-08-29,300260,41.39,39.53,41.39,39.0,298371,1189664522.0,5.81,-3.91,-1.61,10.37
2025-09-01,300260,39.51,39.26,40.48,38.5,211494,830412635.0,5.01,-0.68,-0.27,7.35
2025-09-02,300260,39.26,40.92,43.0,39.12,506157,2087816971.0,9.88,4.23,1.66,17.6
2025-09-03,300260,41.2,42.4,45.97,37.77,628671,2633632700.0,20.04,3.62,1.48,21.86
2025-09-04,300260,40.79,36.71,41.86,36.66,501482,1967685821.0,12.26,-13.42,-5.69,17.43
2025-09-05,300260,37.3,38.34,38.5,36.52,329553,1243192236.0,5.39,4.44,1.63,11.46
2025-09-08,300260,38.3,40.39,41.88,37.1,445549,1750688789.0,12.47,5.35,2.05,15.49
2025-09-09,300260,39.81,38.24,40.0,38.11,281007,1090899059.0,4.68,-5.32,-2.15,9.77
2025-09-10,300260,38.16,37.37,38.55,37.29,196577,742072593.0,3.29,-2.28,-0.87,6.83
2025-09-11,300260,37.1,39.05,39.25,36.3,272015,1037393491.0,7.89,4.5,1.68,9.46
2025-09-12,300260,38.88,38.05,39.17,38.01,199421,768776603.0,2.97,-2.56,-1.0,6.93
2025-09-15,300260,38.75,37.74,39.08,37.57,178908,682192792.0,3.97,-0.81,-0.31,6.22
2025-09-16,300260,37.73,38.03,38.34,37.44,150870,571586774.0,2.38,0.77,0.29,5.25
2025-09-17,300260,40.02,39.4,41.08,39.11,420679,1685394101.0,5.18,3.6,1.37,14.63
2025-09-18,300260,39.03,39.26,41.33,38.51,484007,1946317542.0,7.16,-0.36,-0.14,16.83
2025-09-19,300260,39.03,41.17,43.55,39.0,540201,2241675771.0,11.59,4.87,1.91,18.78
2025-09-22,300260,41.18,42.92,43.0,40.3,473620,1982090977.0,6.56,4.25,1.75,16.47
2025-09-23,300260,42.07,44.38,44.9,40.85,446258,1891473842.0,9.44,3.4,1.46,15.51
2025-09-24,300260,43.8,43.57,47.7,43.2,658610,2973238574.0,10.14,-1.83,-0.81,22.9
2025-09-25,300260,42.22,42.32,43.68,42.08,359242,1536870291.0,3.67,-2.87,-1.25,12.49
2025-09-26,300260,42.0,40.85,42.88,40.84,272869,1135301696.0,4.82,-3.47,-1.47,9.49
2025-09-29,300260,41.4,41.72,42.15,40.84,212867,882688266.0,3.21,2.13,0.87,7.4
2025-09-30,300260,42.1,45.66,47.68,41.41,583797,2635978270.0,15.03,9.44,3.94,20.3
2025-10-09,300260,45.15,45.54,46.49,44.0,446620,2017689483.0,5.45,-0.26,-0.12,15.53
2025-10-10,300260,45.0,54.65,54.65,44.7,801890,4001902879.0,21.85,20.0,9.11,27.88
2025-10-13,300260,60.22,65.58,65.58,60.22,426456,2713927563.0,9.81,20.0,10.93,14.83
2025-10-14,300260,72.0,74.78,78.07,68.81,1106259,7951100068.0,14.12,14.03,9.2,38.46
2025-10-15,300260,71.78,65.69,72.77,64.31,868683,5789706632.0,11.31,-12.16,-9.09,30.2
2025-10-16,300260,65.03,63.23,66.78,61.89,685829,4377374281.0,7.44,-3.74,-2.46,23.84
